Year,State,Energy Source,Megawatthours
2007,MI,Coal,70810599.0
2007,MI,Hydroelectric Conventional,1269989.0
2007,MI,Natural Gas,13140984.0
2007,MI,Nuclear,31516953.0
2007,MI,Other,302966.0
2007,MI,Other Biomass,721822.0
2007,MI,Other Gases,282414.0
2007,MI,Petroleum,698525.0
2007,MI,Pumped Storage,-1129241.0
2007,MI,Wind,2723.0
2007,MI,Wood and Wood Derived Fuels,1692202.0
2007,MN,Coal,32190373.0
2007,MN,Hydroelectric Conventional,653822.0
2007,MN,Natural Gas,3842477.0
2007,MN,Nuclear,13103000.0
2007,MN,Other,324895.0
2007,MN,Other Biomass,566371.0
2007,MN,Other Gases,25844.0
2007,MN,Petroleum,404599.0
2007,MN,Wind,2638812.0
2007,MN,Wood and Wood Derived Fuels,727455.0
2007,MO,Coal,75084154.0
2007,MO,Hydroelectric Conventional,1204326.0
2007,MO,Natural Gas,4979379.0
2007,MO,Nuclear,9371955.0
2007,MO,Other,36685.0
2007,MO,Other Biomass,29189.0
2007,MO,Other Gases,3400.0
2007,MO,Petroleum,60401.0
2007,MO,Pumped Storage,383473.0
2007,MO,Wood and Wood Derived Fuels,120.0
2007,MS,Coal,17407325.0
2007,MS,Natural Gas,21335173.0
2007,MS,Nuclear,9358784.0
2007,MS,Other,7344.0
2007,MS,Other Biomass,5017.0
2007,MS,Other Gases,42325.0
2007,MS,Petroleum,399370.0
2007,MS,Wood and Wood Derived Fuels,1488348.0
2007,MT,Coal,18356775.0
2007,MT,Hydroelectric Conventional,9364336.0
2007,MT,Natural Gas,105974.0
2007,MT,Other Gases,19011.0
2007,MT,Petroleum,478677.0
2007,MT,Wind,495776.0
2007,MT,Wood and Wood Derived Fuels,110945.0
2007,NC,Coal,79983038.0
2007,NC,Hydroelectric Conventional,2984159.0
2007,NC,Natural Gas,4456643.0
2007,NC,Nuclear,40044705.0
2007,NC,Other,341852.0
2007,NC,Other Biomass,86845.0
2007,NC,Other Gases,0.0
2007,NC,Petroleum,495689.0
2007,NC,Pumped Storage,136996.0
2007,NC,Wood and Wood Derived Fuels,1585374.0
2007,ND,Coal,29163553.0
2007,ND,Hydroelectric Conventional,1305393.0
2007,ND,Natural Gas,16574.0
2007,ND,Other,973.0
2007,ND,Other Biomass,13507.0
2007,ND,Other Gases,52515.0
2007,ND,Petroleum,50818.0
2007,ND,Wind,620772.0
2007,NE,Coal,19629911.0
2007,NE,Hydroelectric Conventional,347444.0
2007,NE,Natural Gas,1110020.0
2007,NE,Nuclear,11041532.0
2007,NE,Other Biomass,61259.0
2007,NE,Other Gases,0.0
2007,NE,Petroleum,35767.0
2007,NE,Wind,216765.0
2007,NH,Coal,3927415.0
2007,NH,Hydroelectric Conventional,1265229.0
2007,NH,Natural Gas,5754015.0
2007,NH,Nuclear,10763884.0
2007,NH,Other,58561.0
2007,NH,Other Biomass,152816.0
2007,NH,Petroleum,384795.0
2007,NH,Wood and Wood Derived Fuels,970456.0
2007,NJ,Coal,10210670.0
2007,NJ,Hydroelectric Conventional,20909.0
2007,NJ,Natural Gas,18752332.0
2007,NJ,Nuclear,32010376.0
2007,NJ,Other,488994.0
2007,NJ,Other Biomass,823166.0
2007,NJ,Other Gases,160549.0
2007,NJ,Petroleum,452771.0
2007,NJ,Pumped Storage,-268934.0
2007,NJ,Wind,20412.0
2007,NM,Coal,27603647.0
2007,NM,Hydroelectric Conventional,267978.0
2007,NM,Natural Gas,6660004.0
2007,NM,Other Biomass,15994.0
2007,NM,Petroleum,44471.0
2007,NM,Wind,1393239.0
2007,NV,Coal,7090911.0
2007,NV,Geothermal,1252691.0
2007,NV,Hydroelectric Conventional,2003191.0
2007,NV,Natural Gas,22263270.0
2007,NV,Other Gases,4256.0
2007,NV,Petroleum,11450.0
2007,NV,Solar Thermal and Photovoltaic,43967.0
2007,NY,Coal,21405542.0
2007,NY,Hydroelectric Conventional,25252555.0
2007,NY,Natural Gas,45633631.0
2007,NY,Nuclear,42452854.0
2007,NY,Other,932292.0
2007,NY,Other Biomass,1449346.0
2007,NY,Petroleum,8195109.0
2007,NY,Pumped Storage,-768380.0
2007,NY,Wind,833476.0
2007,NY,Wood and Wood Derived Fuels,492261.0
2007,OH,Coal,133130679.0
2007,OH,Hydroelectric Conventional,410436.0
2007,OH,Natural Gas,3974897.0
2007,OH,Nuclear,15764049.0
2007,OH,Other,3322.0
2007,OH,Other Biomass,21017.0
2007,OH,Other Gases,289273.0
2007,OH,Petroleum,1147746.0
2007,OH,Wind,14748.0
2007,OH,Wood and Wood Derived Fuels,399378.0
2007,OK,Coal,34437937.0
2007,OK,Hydroelectric Conventional,3065862.0
2007,OK,Natural Gas,33143911.0
2007,OK,Other,25269.0
2007,OK,Other Biomass,3721.0
2007,OK,Other Gases,22474.0
2007,OK,Petroleum,160488.0
2007,OK,Pumped Storage,-165844.0
2007,OK,Wind,1849144.0
2007,OK,Wood and Wood Derived Fuels,276133.0
2007,OR,Coal,4351624.0
2007,OR,Hydroelectric Conventional,33587439.0
2007,OR,Natural Gas,14857668.0
2007,OR,Other,38483.0
2007,OR,Other Biomass,138733.0
2007,OR,Petroleum,14287.0
2007,OR,Wind,1246994.0
2007,OR,Wood and Wood Derived Fuels,842565.0
2007,PA,Coal,122693094.0
2007,PA,Hydroelectric Conventional,2235982.0
2007,PA,Natural Gas,19197600.0
2007,PA,Nuclear,77376316.0
2007,PA,Other,743948.0
2007,PA,Other Biomass,1456611.0
2007,PA,Other Gases,533986.0
2007,PA,Petroleum,1484074.0
2007,PA,Pumped Storage,-722855.0
2007,PA,Wind,470018.0
2007,PA,Wood and Wood Derived Fuels,619567.0
2007,RI,Hydroelectric Conventional,4364.0
2007,RI,Natural Gas,6856772.0
2007,RI,Other Biomass,154757.0
2007,RI,Petroleum,33951.0
2007,SC,Coal,41582670.0
2007,SC,Hydroelectric Conventional,1555912.0
2007,SC,Natural Gas,5964558.0
2007,SC,Nuclear,53199914.0
2007,SC,Other,96366.0
2007,SC,Other Biomass,100602.0
2007,SC,Other Gases,15.0
2007,SC,Petroleum,217287.0
2007,SC,Pumped Storage,-1210614.0
2007,SC,Wood and Wood Derived Fuels,1895432.0
2007,SD,Coal,2655334.0
2007,SD,Hydroelectric Conventional,2917283.0
2007,SD,Natural Gas,351042.0
2007,SD,Other,26.0
2007,SD,Petroleum,62902.0
2007,SD,Wind,150018.0
2007,TN,Coal,60237330.0
2007,TN,Hydroelectric Conventional,4939601.0
2007,TN,Natural Gas,721838.0
2007,TN,Nuclear,28700371.0
2007,TN,Other,2520.0
2007,TN,Other Biomass,52480.0
2007,TN,Other Gases,13488.0
2007,TN,Petroleum,232098.0
2007,TN,Pumped Storage,-704364.0
2007,TN,Wind,49937.0
2007,TN,Wood and Wood Derived Fuels,868110.0
2007,TX,Coal,147278889.0
2007,TX,Hydroelectric Conventional,1644437.0
2007,TX,Natural Gas,199531281.0
2007,TX,Nuclear,40955030.0
2007,TX,Other,884932.0
2007,TX,Other Biomass,367065.0
2007,TX,Other Gases,3601211.0
2007,TX,Petroleum,1308904.0
2007,TX,Wind,9006383.0
2007,TX,Wood and Wood Derived Fuels,914164.0
2007,UT,Coal,37170794.0
2007,UT,Geothermal,163925.0
2007,UT,Hydroelectric Conventional,538782.0
2007,UT,Natural Gas,7424218.0
2007,UT,Other,4679.0
2007,UT,Other Biomass,31030.0
2007,UT,Other Gases,0.0
2007,UT,Petroleum,39147.0
2007,VA,Coal,35420746.0
2007,VA,Hydroelectric Conventional,1248264.0
2007,VA,Natural Gas,10903840.0
2007,VA,Nuclear,27268475.0
2007,VA,Other,476945.0
2007,VA,Other Biomass,773245.0
2007,VA,Petroleum,2096949.0
2007,VA,Pumped Storage,-1620283.0
2007,VA,Wood and Wood Derived Fuels,1792326.0
2007,VT,Hydroelectric Conventional,646605.0
2007,VT,Natural Gas,1889.0
2007,VT,Nuclear,4703728.0
2007,VT,Petroleum,7811.0
2007,VT,Wind,10511.0
2007,VT,Wood and Wood Derived Fuels,453038.0
2007,WA,Coal,8556816.0
2007,WA,Hydroelectric Conventional,78829195.0
2007,WA,Natural Gas,7287394.0
2007,WA,Nuclear,8108560.0
2007,WA,Other,62370.0
2007,WA,Other Biomass,176351.0
2007,WA,Other Gases,333773.0
2007,WA,Petroleum,37042.0
2007,WA,Pumped Storage,44512.0
2007,WA,Wind,2437823.0
2007,WA,Wood and Wood Derived Fuels,1116380.0
2007,WI,Coal,40028250.0
2007,WI,Hydroelectric Conventional,1516083.0
2007,WI,Natural Gas,6488750.0
2007,WI,Nuclear,12910319.0
2007,WI,Other,104297.0
2007,WI,Other Biomass,435156.0
2007,WI,Petroleum,1013414.0
2007,WI,Wind,109283.0
2007,WI,Wood and Wood Derived Fuels,785079.0
2007,WV,Coal,91866265.0
2007,WV,Hydroelectric Conventional,1254397.0
2007,WV,Natural Gas,388794.0
2007,WV,Other,471.0
2007,WV,Other Biomass,0.0
2007,WV,Other Gases,55676.0
2007,WV,Petroleum,199919.0
2007,WV,Wind,167588.0
2007,WV,Wood and Wood Derived Fuels,0.0
2007,WY,Coal,43126809.0
2007,WY,Hydroelectric Conventional,729424.0
2007,WY,Natural Gas,594026.0
2007,WY,Other,69034.0
2007,WY,Other Gases,312091.0
2007,WY,Petroleum,47222.0
2007,WY,Wind,754881.0
2008,AK,Coal,617897.0
2008,AK,Hydroelectric Conventional,1171801.0
2008,AK,Natural Gas,4002472.0
2008,AK,Other,0.0
2008,AK,Other Biomass,4682.0
2008,AK,Petroleum,977915.0
2008,AK,Wind,68.0
2008,AK,Wood and Wood Derived Fuels,0.0
2008,AL,Coal,74604648.0
2008,AL,Hydroelectric Conventional,6136148.0
2008,AL,Natural Gas,22362919.0
2008,AL,Nuclear,38992641.0
2008,AL,Other,8222.0
2008,AL,Other Biomass,33698.0
2008,AL,Other Gases,203739.0
2008,AL,Petroleum,204265.0
2008,AL,Wood and Wood Derived Fuels,3323616.0
2008,AR,Coal,26114654.0
2008,AR,Hydroelectric Conventional,4660297.0
2008,AR,Natural Gas,8461073.0
2008,AR,Nuclear,14168091.0
2008,AR,Other,22397.0
2008,AR,Other Biomass,46770.0
2008,AR,Petroleum,63625.0
2008,AR,Pumped Storage,47557.0
2008,AR,Wood and Wood Derived Fuels,1466063.0
2008,AZ,Coal,43840260.0
2008,AZ,Hydroelectric Conventional,7285902.0
2008,AZ,Natural Gas,38822429.0
2008,AZ,Nuclear,29250496.0
2008,AZ,Other Biomass,22986.0
2008,AZ,Petroleum,51897.0
2008,AZ,Pumped Storage,94530.0
2008,AZ,Solar Thermal and Photovoltaic,14724.0
2008,AZ,Wood and Wood Derived Fuels,75947.0
2008,CA,Coal,2280401.0
2008,CA,Geothermal,12883000.0
2008,CA,Hydroelectric Conventional,24127810.0
2008,CA,Natural Gas,119991737.0
2008,CA,Nuclear,32482351.0
2008,CA,Other,570311.0
2008,CA,Other Biomass,2361946.0
2008,CA,Other Gases,1684863.0
2008,CA,Petroleum,1741590.0
2008,CA,Pumped Storage,321263.0
2008,CA,Solar Thermal and Photovoltaic,670481.0
2008,CA,Wind,5384955.0
2008,CA,Wood and Wood Derived Fuels,3483555.0
2008,CO,Coal,34827545.0
2008,CO,Hydroelectric Conventional,2039327.0
2008,CO,Natural Gas,13487475.0
2008,CO,Other,32791.0
2008,CO,Other Biomass,45119.0
2008,CO,Other Gases,0.0
2008,CO,Petroleum,19113.0
2008,CO,Pumped Storage,-249108.0
2008,CO,Solar Thermal and Photovoltaic,18354.0
2008,CO,Wind,3220843.0
2008,CO,Wood and Wood Derived Fuels,135.0
2008,CT,Coal,4386608.0
2008,CT,Hydroelectric Conventional,556177.0
2008,CT,Natural Gas,8069852.0
2008,CT,Nuclear,15432946.0
2008,CT,Other,709734.0
2008,CT,Other Biomass,731881.0
2008,CT,Other Gases,0.0
2008,CT,Petroleum,513850.0
2008,CT,Pumped Storage,6791.0
2008,CT,Wood and Wood Derived Fuels,1633.0
2008,DC,Petroleum,72316.0
2008,DE,Coal,5266915.0
2008,DE,Natural Gas,1387009.0
2008,DE,Other,10941.0
2008,DE,Other Biomass,163375.0
2008,DE,Other Gases,476422.0
2008,DE,Petroleum,219177.0
2008,FL,Coal,64823411.0
2008,FL,Hydroelectric Conventional,206158.0
2008,FL,Natural Gas,103363123.0
2008,FL,Nuclear,32133276.0
2008,FL,Other,2827263.0
2008,FL,Other Biomass,2334127.0
2008,FL,Other Gases,9977.0
2008,FL,Petroleum,11970743.0
2008,FL,Wood and Wood Derived Fuels,1968741.0
2008,GA,Coal,85491258.0
2008,GA,Hydroelectric Conventional,2144618.0
2008,GA,Natural Gas,13428412.0
2008,GA,Nuclear,31691095.0
2008,GA,Other,51404.0
2008,GA,Other Biomass,121685.0
2008,GA,Petroleum,741561.0
2008,GA,Pumped Storage,-156922.0
2008,GA,Wood and Wood Derived Fuels,2660285.0
2008,HI,Coal,1647592.0
2008,HI,Geothermal,234333.0
2008,HI,Hydroelectric Conventional,84343.0
2008,HI,Other,159146.0
2008,HI,Other Biomass,302423.0
2008,HI,Other Gases,38572.0
2008,HI,Petroleum,8669934.0
2008,HI,Solar Thermal and Photovoltaic,18.0
2008,HI,Wind,240023.0
2008,IA,Coal,40410107.0
2008,IA,Hydroelectric Conventional,819047.0
2008,IA,Natural Gas,2163191.0
2008,IA,Nuclear,5282202.0
2008,IA,Other,13.0
2008,IA,Other Biomass,167264.0
2008,IA,Petroleum,161127.0
2008,IA,Wind,4083787.0
2008,IA,Wood and Wood Derived Fuels,49.0
2008,ID,Coal,90449.0
2008,ID,Geothermal,85547.0
2008,ID,Hydroelectric Conventional,9362501.0
2008,ID,Natural Gas,1699553.0
2008,ID,Other,69517.0
2008,ID,Petroleum,120.0
2008,ID,Wind,207472.0
2008,ID,Wood and Wood Derived Fuels,455393.0
2008,IL,Coal,96644038.0
2008,IL,Hydroelectric Conventional,138549.0
2008,IL,Natural Gas,4259870.0
2008,IL,Nuclear,95151694.0
2008,IL,Other,49448.0
2008,IL,Other Biomass,697370.0
2008,IL,Other Gases,53874.0
2008,IL,Petroleum,142728.0
2008,IL,Wind,2336996.0
2008,IL,Wood and Wood Derived Fuels,612.0
2008,IN,Coal,122036086.0
2008,IN,Hydroelectric Conventional,436780.0
2008,IN,Natural Gas,3636303.0
2008,IN,Other,355684.0
2008,IN,Other Biomass,273038.0
2008,IN,Other Gases,2355804.0
2008,IN,Petroleum,178244.0
2008,IN,Wind,238356.0
2008,KS,Coal,34003262.0
2008,KS,Hydroelectric Conventional,10574.0
2008,KS,Natural Gas,2229723.0
2008,KS,Nuclear,8497160.0
2008,KS,Petroleum,130190.0
2008,KS,Wind,1759412.0
2008,KY,Coal,91620588.0
2008,KY,Hydroelectric Conventional,1917470.0
2008,KY,Natural Gas,978692.0
2008,KY,Other,8697.0
2008,KY,Other Biomass,108880.0
2008,KY,Other Gases,3835.0
2008,KY,Petroleum,2874440.0
2008,KY,Wood and Wood Derived Fuels,350740.0
2008,LA,Coal,24100042.0
2008,LA,Hydroelectric Conventional,1064373.0
2008,LA,Natural Gas,45344386.0
2008,LA,Nuclear,15370988.0
2008,LA,Other,457607.0
2008,LA,Other Biomass,70886.0
2008,LA,Other Gases,1101057.0
2008,LA,Petroleum,2305013.0
2008,LA,Wood and Wood Derived Fuels,2638789.0
2008,MA,Coal,10628688.0
2008,MA,Hydroelectric Conventional,1155811.0
2008,MA,Natural Gas,21514434.0
2008,MA,Nuclear,5868639.0
2008,MA,Other,772928.0
2008,MA,Other Biomass,1129046.0
2008,MA,Petroleum,2107999.0
2008,MA,Pumped Storage,-798400.0
2008,MA,Solar Thermal and Photovoltaic,80.0
2008,MA,Wind,3672.0
2008,MA,Wood and Wood Derived Fuels,122580.0
2008,MD,Coal,27218239.0
2008,MD,Hydroelectric Conventional,1974078.0
2008,MD,Natural Gas,1848147.0
2008,MD,Nuclear,14678695.0
2008,MD,Other,285645.0
2008,MD,Other Biomass,414781.0
2008,MD,Other Gases,337823.0
2008,MD,Petroleum,405840.0
2008,MD,Wood and Wood Derived Fuels,197704.0
2008,ME,Coal,351799.0
2008,ME,Hydroelectric Conventional,4457405.0
2008,ME,Natural Gas,7379615.0
2008,ME,Other,315131.0
2008,ME,Other Biomass,257795.0
2008,ME,Petroleum,532985.0
2008,ME,Wind,131621.0
2008,ME,Wood and Wood Derived Fuels,3668569.0
2008,MI,Coal,69855436.0
2008,MI,Hydroelectric Conventional,1364378.0
2008,MI,Natural Gas,9602037.0
2008,MI,Nuclear,31484428.0
2008,MI,Other,285942.0
2008,MI,Other Biomass,739537.0
2008,MI,Other Gases,264407.0
2008,MI,Petroleum,457538.0
2008,MI,Pumped Storage,-915502.0
2008,MI,Wind,141182.0
2008,MI,Wood and Wood Derived Fuels,1710423.0
2008,MN,Coal,31755253.0
2008,MN,Hydroelectric Conventional,727061.0
2008,MN,Natural Gas,2865846.0
2008,MN,Nuclear,12996838.0
2008,MN,Other,309342.0
2008,MN,Other Biomass,771042.0
2008,MN,Other Gases,26520.0
2008,MN,Petroleum,231617.0
2008,MN,Wind,4354620.0
2008,MN,Wood and Wood Derived Fuels,725220.0
2008,MO,Coal,73531660.0
2008,MO,Hydroelectric Conventional,2046773.0
2008,MO,Natural Gas,5196137.0
2008,MO,Nuclear,9378629.0
2008,MO,Other,24208.0
2008,MO,Other Biomass,41100.0
2008,MO,Other Gases,2587.0
2008,MO,Petroleum,57421.0
2008,MO,Pumped Storage,545355.0
2008,MO,Wind,203313.0
2008,MO,Wood and Wood Derived Fuels,1613.0
2008,MS,Coal,16683402.0
2008,MS,Natural Gas,20607427.0
2008,MS,Nuclear,9396790.0
2008,MS,Other,10040.0
2008,MS,Other Biomass,5051.0
2008,MS,Other Gases,40445.0
2008,MS,Petroleum,76281.0
2008,MS,Wood and Wood Derived Fuels,1386275.0
2008,MT,Coal,18331532.0
2008,MT,Hydroelectric Conventional,9999557.0
2008,MT,Natural Gas,65659.0
2008,MT,Other,111371.0
2008,MT,Other Gases,5772.0
2008,MT,Petroleum,419150.0
2008,MT,Wind,593138.0
2008,MT,Wood and Wood Derived Fuels,110958.0
2008,NC,Coal,75814787.0
2008,NC,Hydroelectric Conventional,3033642.0
2008,NC,Natural Gas,4177342.0
2008,NC,Nuclear,39776280.0
2008,NC,Other,315642.0
2008,NC,Other Biomass,120482.0
2008,NC,Other Gases,0.0
2008,NC,Petroleum,320221.0
2008,NC,Pumped Storage,-121064.0
2008,NC,Solar Thermal and Photovoltaic,1801.0
2008,NC,Wood and Wood Derived Fuels,1799930.0
2008,ND,Coal,29672230.0
2008,ND,Hydroelectric Conventional,1252790.0
2008,ND,Natural Gas,-51.0
2008,ND,Other,54133.0
2008,ND,Other Biomass,12927.0
2008,ND,Other Gases,0.0
2008,ND,Petroleum,49092.0
2008,ND,Wind,1693458.0
2008,NE,Coal,21479773.0
2008,NE,Hydroelectric Conventional,346456.0
2008,NE,Natural Gas,758487.0
2008,NE,Nuclear,9479039.0
2008,NE,Other Biomass,60929.0
2008,NE,Other Gases,0.0
2008,NE,Petroleum,34655.0
2008,NE,Wind,214184.0
2008,NH,Coal,3450770.0
2008,NH,Hydroelectric Conventional,1633224.0
2008,NH,Natural Gas,7073351.0
2008,NH,Nuclear,9350314.0
2008,NH,Other,58068.0
2008,NH,Other Biomass,155025.0
2008,NH,Petroleum,136281.0
2008,NH,Wind,10319.0
2008,NH,Wood and Wood Derived Fuels,1009640.0
2008,NJ,Coal,9028491.0
2008,NJ,Hydroelectric Conventional,25773.0
2008,NJ,Natural Gas,20751755.0
2008,NJ,Nuclear,32194798.0
2008,NJ,Other,559390.0
2008,NJ,Other Biomass,881736.0
2008,NJ,Other Gases,158826.0
2008,NJ,Petroleum,325312.0
2008,NJ,Pumped Storage,-274845.0
2008,NJ,Solar Thermal and Photovoltaic,2669.0
2008,NJ,Wind,20885.0
2008,NM,Coal,27014233.0
2008,NM,Hydroelectric Conventional,312288.0
2008,NM,Natural Gas,7966007.0
2008,NM,Other,3049.0
2008,NM,Other Biomass,18885.0
2008,NM,Petroleum,52589.0
2008,NM,Wind,1642787.0
2008,NV,Coal,7812352.0
2008,NV,Geothermal,1382820.0
2008,NV,Hydroelectric Conventional,1750620.0
2008,NV,Natural Gas,23971911.0
2008,NV,Other Gases,1987.0
2008,NV,Petroleum,14270.0
2008,NV,Solar Thermal and Photovoltaic,156013.0
2008,NY,Coal,19154125.0
2008,NY,Hydroelectric Conventional,26723131.0
2008,NY,Natural Gas,43856460.0
2008,NY,Nuclear,43209171.0
2008,NY,Other,987366.0
2008,NY,Other Biomass,1512860.0
2008,NY,Petroleum,3745328.0
2008,NY,Pumped Storage,-672139.0
2008,NY,Wind,1250700.0
2008,NY,Wood and Wood Derived Fuels,555097.0
2008,OH,Coal,130694310.0
2008,OH,Hydroelectric Conventional,386435.0
2008,OH,Natural Gas,2484391.0
2008,OH,Nuclear,17513878.0
2008,OH,Other,11000.0
2008,OH,Other Biomass,190175.0
2008,OH,Other Gases,260924.0
2008,OH,Petroleum,1437938.0
2008,OH,Wind,15084.0
2008,OH,Wood and Wood Derived Fuels,418117.0
2008,OK,Coal,36314917.0
2008,OK,Hydroelectric Conventional,3811273.0
2008,OK,Natural Gas,33774167.0
2008,OK,Other,12691.0
2008,OK,Other Biomass,169618.0
2008,OK,Other Gases,10219.0
2008,OK,Petroleum,22536.0
2008,OK,Pumped Storage,-167598.0
2008,OK,Wind,2358080.0
2008,OK,Wood and Wood Derived Fuels,23006.0
2008,OR,Coal,4044319.0
2008,OR,Hydroelectric Conventional,33805024.0
2008,OR,Natural Gas,17387162.0
2008,OR,Other,44042.0
2008,OR,Other Biomass,130747.0
2008,OR,Other Gases,0.0
2008,OR,Petroleum,14793.0
2008,OR,Wind,2575234.0
2008,OR,Wood and Wood Derived Fuels,717117.0
2008,PA,Coal,117583412.0
2008,PA,Hydroelectric Conventional,2548858.0
2008,PA,Natural Gas,18730607.0
2008,PA,Nuclear,78658093.0
2008,PA,Other,832354.0
2008,PA,Other Biomass,1416201.0
2008,PA,Other Gases,609664.0
2008,PA,Petroleum,937924.0
2008,PA,Pumped Storage,-353762.0
2008,PA,Solar Thermal and Photovoltaic,175.0
2008,PA,Wind,729425.0
2008,PA,Wood and Wood Derived Fuels,657976.0
2008,RI,Hydroelectric Conventional,4977.0
2008,RI,Natural Gas,7197548.0
2008,RI,Other Biomass,158407.0
2008,RI,Petroleum,26334.0
2008,SC,Coal,41539695.0
2008,SC,Hydroelectric Conventional,1123115.0
2008,SC,Natural Gas,5728988.0
2008,SC,Nuclear,51762950.0
2008,SC,Other,93529.0
2008,SC,Other Biomass,119759.0
2008,SC,Other Gases,0.0
2008,SC,Petroleum,180467.0
2008,SC,Pumped Storage,-1266564.0
2008,SC,Wood and Wood Derived Fuels,1696067.0
2008,SD,Coal,3660482.0
2008,SD,Hydroelectric Conventional,2993107.0
2008,SD,Natural Gas,228569.0
2008,SD,Other,30538.0
2008,SD,Other Biomass,1665.0
2008,SD,Petroleum,23175.0
2008,SD,Wind,145136.0
2008,TN,Coal,57058129.0
2008,TN,Hydroelectric Conventional,5646073.0
2008,TN,Natural Gas,467230.0
2008,TN,Nuclear,27029617.0
2008,TN,Other,7917.0
2008,TN,Other Biomass,35900.0
2008,TN,Other Gases,12030.0
2008,TN,Petroleum,215684.0
2008,TN,Pumped Storage,-738679.0
2008,TN,Wind,50117.0
2008,TN,Wood and Wood Derived Fuels,879293.0
2008,TX,Coal,147131841.0
2008,TX,Hydroelectric Conventional,1039467.0
2008,TX,Natural Gas,193247078.0
2008,TX,Nuclear,40727370.0
2008,TX,Other,568905.0
2008,TX,Other Biomass,438473.0
2008,TX,Other Gases,3400506.0
2008,TX,Petroleum,1033520.0
2008,TX,Wind,16225022.0
2008,TX,Wood and Wood Derived Fuels,975599.0
2008,UT,Coal,38020367.0
2008,UT,Geothermal,254277.0
2008,UT,Hydroelectric Conventional,668084.0
2008,UT,Natural Gas,7366307.0
2008,UT,Other,142743.0
2008,UT,Other Biomass,23685.0
2008,UT,Other Gases,35788.0
2008,UT,Petroleum,43612.0
2008,UT,Wind,23900.0
2008,VA,Coal,31776356.0
2008,VA,Hydroelectric Conventional,1010993.0
2008,VA,Natural Gas,9315083.0
2008,VA,Nuclear,27930764.0
2008,VA,Other,434205.0
2008,VA,Other Biomass,782172.0
2008,VA,Petroleum,1150360.0
2008,VA,Pumped Storage,-1637688.0
2008,VA,Wood and Wood Derived Fuels,1916288.0
2008,VT,Hydroelectric Conventional,1492904.0
2008,VT,Natural Gas,2655.0
2008,VT,Nuclear,4895053.0
2008,VT,Other Biomass,0.0
2008,VT,Petroleum,4266.0
2008,VT,Wind,10235.0
2008,VT,Wood and Wood Derived Fuels,415103.0
2008,WA,Coal,8761644.0
2008,WA,Hydroelectric Conventional,77636758.0
2008,WA,Natural Gas,9809354.0
2008,WA,Nuclear,9269639.0
2008,WA,Other,56377.0
2008,WA,Other Biomass,167881.0
2008,WA,Other Gases,272339.0
2008,WA,Petroleum,35189.0
2008,WA,Pumped Storage,48713.0
2008,WA,Solar Thermal and Photovoltaic,0.0
2008,WA,Wind,3657484.0
2008,WA,Wood and Wood Derived Fuels,1113073.0
2008,WI,Coal,41705860.0
2008,WI,Hydroelectric Conventional,1616142.0
2008,WI,Natural Gas,5243589.0
2008,WI,Nuclear,12154510.0
2008,WI,Other,74358.0
2008,WI,Other Biomass,491754.0
2008,WI,Petroleum,931160.0
2008,WI,Wind,487141.0
2008,WI,Wood and Wood Derived Fuels,775040.0
2008,WV,Coal,89113480.0
2008,WV,Hydroelectric Conventional,1248037.0
2008,WV,Natural Gas,180410.0
2008,WV,Other,2199.0
2008,WV,Other Biomass,0.0
2008,WV,Other Gases,50251.0
2008,WV,Petroleum,137199.0
2008,WV,Wind,391910.0
2008,WV,Wood and Wood Derived Fuels,-390.0
2008,WY,Coal,43807903.0
2008,WY,Hydroelectric Conventional,835275.0
2008,WY,Natural Gas,494679.0
2008,WY,Other,67377.0
2008,WY,Other Gases,288645.0
2008,WY,Petroleum,44027.0
2008,WY,Wind,962542.0
2009,AK,Coal,630592.0
2009,AK,Hydroelectric Conventional,1323744.0
2009,AK,Natural Gas,3577403.0
2009,AK,Other,0.0
2009,AK,Other Biomass,6511.0
2009,AK,Petroleum,1156882.0
2009,AK,Wind,7027.0
2009,AL,Coal,55608724.0
2009,AL,Hydroelectric Conventional,12535373.0
2009,AL,Natural Gas,31617083.0
2009,AL,Nuclear,39716204.0
2009,AL,Other,374314.0
2009,AL,Other Biomass,14482.0
2009,AL,Other Gases,134728.0
2009,AL,Petroleum,219274.0
2009,AL,Wood and Wood Derived Fuels,3035375.0
2009,AR,Coal,25075250.0
2009,AR,Hydroelectric Conventional,4192706.0
2009,AR,Natural Gas,11221413.0
2009,AR,Nuclear,15169966.0
2009,AR,Other,24019.0
2009,AR,Other Biomass,57050.0
2009,AR,Petroleum,88470.0
2009,AR,Pumped Storage,100365.0
2009,AR,Wood and Wood Derived Fuels,1528501.0
2009,AZ,Coal,39706817.0
2009,AZ,Hydroelectric Conventional,6427345.0
2009,AZ,Natural Gas,34739170.0
2009,AZ,Nuclear,30661851.0
2009,AZ,Other,1567.0
2009,AZ,Other Biomass,21990.0
2009,AZ,Petroleum,62699.0
2009,AZ,Pumped Storage,169480.0
2009,AZ,Solar Thermal and Photovoltaic,14145.0
2009,AZ,Wind,29545.0
2009,AZ,Wood and Wood Derived Fuels,136641.0
2009,CA,Coal,2049947.0
2009,CA,Geothermal,12852783.0
2009,CA,Hydroelectric Conventional,27888036.0
2009,CA,Natural Gas,113463455.0
2009,CA,Nuclear,31763804.0
2009,CA,Other,752687.0
2009,CA,Other Biomass,2467660.0
2009,CA,Other Gases,1622844.0
